Sentença;Entidade 1;Tipo Entidade 1;Relacao;Entidade 2;Tipo Entidade 2
Última alteração dia 2003-03-24 a as 08:57:03 Ovos de dinossauro vistos com o pormenor possível - O Museu da Lourinhã é conhecido pelos seus ovos e embriões de dinossauro, os únicos da Europa e dos mais antigos do Mundo.;Museu da Lourinhã;ORG;;Europa;PLC
Desta vez o Museu lourinhanense está a usar Tomografia Axial Computorizada (TAC) para descobrir se existem mais ovos com embriões, os ossos dos dinossauros antes de Habitualmente usado para fins médicos, o equipamento de TAC foi disponibilizado pelas clínicas Cedima/IRM e Montepio das Caldas da Rainha em colaboração com os médicos Francisco Rita e José.;Cedima/IRM;ORG;de;Caldas da Rainha;PLC
Desta vez o Museu lourinhanense está a usar Tomografia Axial Computorizada (TAC) para descobrir se existem mais ovos com embriões, os ossos dos dinossauros antes de Habitualmente usado para fins médicos, o equipamento de TAC foi disponibilizado pelas clínicas Cedima/IRM e Montepio das Caldas da Rainha em colaboração com os médicos Francisco Rita e José.;Montepio;ORG;de;Caldas da Rainha;PLC
O Pp, o PCP e o Be, em alguns casos mesmo alguns raros dissidentes do PS socrático, têm criticado o Governo, enquanto o PSD passa entre as sombras, ou ficando pura e simplesmente silencioso, ou murmurando umas críticas de circunstância que ninguém ouve, ou, em muitos casos, concordando com o Governo e o PS.;Pp;ORG;criticado;Governo;ORG
O Pp, o PCP e o Be, em alguns casos mesmo alguns raros dissidentes do PS socrático, têm criticado o Governo, enquanto o PSD passa entre as sombras, ou ficando pura e simplesmente silencioso, ou murmurando umas críticas de circunstância que ninguém ouve, ou, em muitos casos, concordando com o Governo e o PS.;PCP;ORG;criticado;Governo;ORG
O Pp, o PCP e o Be, em alguns casos mesmo alguns raros dissidentes do PS socrático, têm criticado o Governo, enquanto o PSD passa entre as sombras, ou ficando pura e simplesmente silencioso, ou murmurando umas críticas de circunstância que ninguém ouve, ou, em muitos casos, concordando com o Governo e o PS.;Be;ORG;criticado;Governo;ORG
O Pp, o PCP e o Be, em alguns casos mesmo alguns raros dissidentes do PS socrático, têm criticado o Governo, enquanto o PSD passa entre as sombras, ou ficando pura e simplesmente silencioso, ou murmurando umas críticas de circunstância que ninguém ouve, ou, em muitos casos, concordando com o Governo e o PS.;PSD;ORG;concordando com;Governo;ORG
O Pp, o PCP e o Be, em alguns casos mesmo alguns raros dissidentes do PS socrático, têm criticado o Governo, enquanto o PSD passa entre as sombras, ou ficando pura e simplesmente silencioso, ou murmurando umas críticas de circunstância que ninguém ouve, ou, em muitos casos, concordando com o Governo e o PS.;PSD;ORG;concordando com;PS;ORG
Admito que os tempos agora não estarão como estavam no tempo de Constâncio, nem a dedicação carinhosa da comunicação social ao PSD é idêntica à que na época prodigalizava ao PS, cujo estado a preocupava.;PSD;ORG;;PS;ORG
Mas, quando vier a pergunta, será mais para a coreografia do que para a substância, porque esta está há muito respondida: de há uns tempos a esta parte, o PSD está onde está o PS.;PSD;ORG;está onde está;PS;ORG
Desde aí que se conhecem as razões de substância para este já longo silêncio: o PSD aproximou-se politicamente do PS como nunca esteve antes, ao ponto de se oferecer para co-governar em praticamente todas as áreas.;PSD;ORG;aproximou- se politicamente de;PS;ORG
Este 'bloco central' político esteve sempre dentro do PSD, como esteve e está no PS e é uma sobrevivência de laços de interesses profundos representados em os dois partidos e que, depois, encontra expressão no rastro salazarista antidemocrático dos consensos.;PSD;ORG;;PS;ORG
Em os primeiros anos da democracia, este 'bloco central' concentrava-se em exercer o poder através da economia nacionalizada pós-1975, de aí poder ser representado simbolicamente na cena real de responsáveis dos dois partidos reunidos a distribuir os lugares de gestores públicos em as empresas: estes dois são para mim, este fica para ti, este vai para a TAP e dou-te dois na CP, mas este da EDP não pode ser comparado como este na Imprensa Nacional, etc..;EDP;ORG;não pode ser comparado como este em;Imprensa Nacional;ORG
Em os primeiros anos da democracia, este 'bloco central' concentrava-se em exercer o poder através da economia nacionalizada pós-1975, de aí poder ser representado simbolicamente na cena real de responsáveis dos dois partidos reunidos a distribuir os lugares de gestores públicos em as empresas: estes dois são para mim, este fica para ti, este vai para a TAP e dou-te dois na CP, mas este da EDP não pode ser comparado como este na Imprensa Nacional, etc..;TAP;ORG;;CP;ORG
O PS foi crucial na defesa da democracia política em 1975, o PSD foi crucial na normalização democrática.;PS;ORG;;PSD;ORG
Sem o PSD, na fórmula da AD de Sá Carneiro, não se iria tão longe e tão cedo no fim da presença militar na tutela da democracia.;PSD;ORG;;AD;ORG
Sem esse lado reformista, o PSD ficará tão próximo do Governo e do PS que, à luz de um, não se vê a sombra do outro.;PSD;ORG;ficará tão próximo de;Governo;ORG
Sem esse lado reformista, o PSD ficará tão próximo do Governo e do PS que, à luz de um, não se vê a sombra do outro.;PSD;ORG;ficará tão próximo de;PS;ORG
Prémios atribuídos dia 10 Concurso do logotipo de Setúbal terminou Alexandre Marques foi o vencedor do concurso de criação do logotipo para o porto de Setúbal aberto recentemente pela Administração dos Portos de Setúbal e Sesimbra (APSS), ganhando o prémio de 200 contos.;Alexandre Marques;PER;foi o vencedor do concurso de Setúbal aberto recentemente por a;Administração dos Portos de Setúbal e Sesimbra;ORG
Todos os desenhos premiados são pertença da APSS e qualquer um poderá ser adoptado como logotipo do porto de Setúbal, por decisão do Conselho de Administração, depois de ouvido o Júri, estipula ainda o regulamento do concurso, pelo que se mantém a curiosidade de saber qual e de quem é o logotipo a ser utilizado pelo porto de Setúbal.;Conselho de Administração;ORG;;Júri;PER
A visita iniciou-se na Associação Cultural,Recreativa e Desportiva da Marquiteira que recebeu a Governadora Civil com um almoço de caldeirada, com a particularidade de ter sido pescada e confeccionada por elementos dos órgãos sociais de aquela colectividade.;Associação Cultural,Recreativa e Desportiva da Marquiteira;ORG;recebeu;Governadora Civil;PER
Rodrigo Maurício lança novo disco - ao Entardecer é o nome do segundo disco, lançado pelo acordeonista Lourinhanense, Rodrigo Maurício e que será apresentado no próximo dia 24 de Maio, na Associação para o Desenvolvimento de Miragaia.;Rodrigo Maurício;PER;em;Associação para o Desenvolvimento de Miragaia;ORG
Desta vez o Museu lourinhanense está a usar Tomografia Axial Computorizada (TAC) para descobrir se existem mais ovos com embriões, os ossos dos dinossauros antes de Habitualmente usado para fins médicos, o equipamento de TAC foi disponibilizado pelas clínicas Cedima/IRM e Montepio das Caldas da Rainha em colaboração com os médicos Francisco Rita e José.;Montepio;ORG;;Francisco Rita;PER
Rainha D. Maria II Foto da Biblioteca Biblioteca Central da Marinha Situada, desde 1891, na Praça do Império, na imediata proximidade do Mosteiro dos Jerónimos, a Biblioteca Central da Marinha (BCM) é sucessora da antiga Biblioteca da Real Academia dos Guardas-Marinhas, que seguiu com a côrte para o Brasil e foi transferida para o Rio de Janeiro aquando da 1ª invasão francesa, tendo ficado em grande parte em aquele país.;Biblioteca Central da Marinha;ORG;sucessora de;Biblioteca da Real Academia dos Guardas-Marinhas;ORG
A partir de 1994, em consequência da reestruturação orgânica operada na Marinha, passou a integrar o Arquivo Central da Marinha que, do antecedente, constituía um organismo autónomo.;Marinha;ORG;;Arquivo Central da Marinha;ORG
México prende assessor de deputado do PRI das agências internacionais A polícia mexicana prendeu ontem um funcionário da Câmara por suspeita de envolvimento no assassinato do secretário-geral do Partido Revolucionário Institucional (PRI, governista), José Francisco Ruiz Massieu, 48, ocorrido quarta-feira na Cidade do México.;México;ORG;prende assessor de deputado de;PRI;ORG
México prende assessor de deputado do PRI das agências internacionais A polícia mexicana prendeu ontem um funcionário da Câmara por suspeita de envolvimento no assassinato do secretário-geral do Partido Revolucionário Institucional (PRI, governista), José Francisco Ruiz Massieu, 48, ocorrido quarta-feira na Cidade do México.;Câmara;ORG;;Partido Revolucionário Institucional;ORG
Crescimento do concelho faz disparar desemprego O director do Centro de Emprego de Torres Vedras justifica o aumento do desemprego no concelho de Mafra com a procura crescente de que este concelho é alvo por parte de pessoas da Grande Lisboa que vêm residir para Mafra e continuam a trabalhar na capital.;Centro de Emprego de Torres Vedras;ORG;;Mafra;PLC
A cimeira União Europeia-África, prevista para 8 e 9 de Dezembro em Lisboa, não deve ser uma cimeira sobre o Presidente do Zimbabwe, Robert Mugabe, defendeu hoje José Sócrates, primeiro-ministro português e presidente em exercício da União Europeia (UE).;José Sócrates;PER;primeiro-ministro e presidente de;União Europeia;ORG
O que queremos é que esta cimeira entre a União Europeia e África, uma cimeira histórica muito importante, se concentre em os documentos que vão ser aprovados e não sobre o Presidente Robert Mugabe', declarou Sócrates em Singapura, à margem da cimeira entre a UE e os países do Sudeste asiático, segundo a Lusa.;União Europeia;ORG;;Presidente Robert Mugabe;PER
O que queremos é que esta cimeira entre a União Europeia e África, uma cimeira histórica muito importante, se concentre em os documentos que vão ser aprovados e não sobre o Presidente Robert Mugabe', declarou Sócrates em Singapura, à margem da cimeira entre a UE e os países do Sudeste asiático, segundo a Lusa.;África;ORG;;Presidente Robert Mugabe;PER
O Zimbabwe foi convidado para participar na cimeira, apesar da oposição do Reino Unido que ameaçou boicotar a reunião se Mugabe estiver presente.;Reino Unido;ORG;;Mugabe;PER
Esta é uma cimeira que não se realiza há sete anos, uma cimeira sobre os direitos do Homem, sobre as alterações climáticas, sobre as migrações, sobre os problemas da União Europeia e da União Africana', salientou Sócrates.;União Europeia;ORG;;Sócrates;PER
Esta é uma cimeira que não se realiza há sete anos, uma cimeira sobre os direitos do Homem, sobre as alterações climáticas, sobre as migrações, sobre os problemas da União Europeia e da União Africana', salientou Sócrates.;União Africana;ORG;;Sócrates;PER
Têm-se privilegiado, pelas constantes necessidades de ajuda, instituiçôes como as casas de Santa Isabel (que acolhe meninas desprotegidas), da Madre Teresa de Calcutá, e a Conferência de São Vicente de Paula.;Santa Isabel;ORG;de;Madre Teresa de Calcutá;ORG
Têm-se privilegiado, pelas constantes necessidades de ajuda, instituiçôes como as casas de Santa Isabel (que acolhe meninas desprotegidas), da Madre Teresa de Calcutá, e a Conferência de São Vicente de Paula.;Madre Teresa de Calcutá;ORG;;Conferência de São Vicente de Paula;ORG
Em os anos lionísticos de 88/89 e 90/91, foram angariados fundos para o Instituto D.Francisco Gomes, Casa dos Rapazes e, a partir de 1991 a Associação Portuguesa de Paralisia Cerebral tem sido alvo de múltiplas campanhas, tendo em vista a construção da sua sede.;Instituto D.Francisco Gomes;ORG;;Casa dos Rapazes;ORG
Em os anos lionísticos de 88/89 e 90/91, foram angariados fundos para o Instituto D.Francisco Gomes, Casa dos Rapazes e, a partir de 1991 a Associação Portuguesa de Paralisia Cerebral tem sido alvo de múltiplas campanhas, tendo em vista a construção da sua sede.;Casa dos Rapazes;ORG;;Associação Portuguesa de Paralisia Cerebral;ORG
Pontualmente foram contempladas instituições de tratamento contra a droga, tais como o Ser, e o Gato, a Associação de Pais e Amigos das Crianças Diminuídas Mentais, o Cace - centro artístico e cultural de Estói, a Asmal - Associação de Saúde Mental do Algarve, etc;Ser;ORG;;Gato;ORG
Pontualmente foram contempladas instituições de tratamento contra a droga, tais como o Ser, e o Gato, a Associação de Pais e Amigos das Crianças Diminuídas Mentais, o Cace - centro artístico e cultural de Estói, a Asmal - Associação de Saúde Mental do Algarve, etc;Associação de Pais e Amigos das Crianças Diminuídas Mentais;ORG;;Cace;ORG
Pontualmente foram contempladas instituições de tratamento contra a droga, tais como o Ser, e o Gato, a Associação de Pais e Amigos das Crianças Diminuídas Mentais, o Cace - centro artístico e cultural de Estói, a Asmal - Associação de Saúde Mental do Algarve, etc;Cace;ORG;;Asmal;ORG
A nossa Escola de Pilotagem utiliza 3 salas de aulas, 1 quais em Lisboa, estando equipada com modernos meios audio visuais.;Escola de Pilotagem;ORG;em;Lisboa;PLC
A Lusa tentou contactar o porta-voz da ASAE para obter esclarecimentos adicionais mas tal foi impossível até ao momento.;Lusa;ORG;contactar o porta-voz de;ASAE;ORG
